govpackpub_id,govpack_id,fec_id,usio_id,opensecrets_id,district_ocd_id,openstates_id,committee_id,Name,name_first,name_middle,name_last,nickname,name_prefix,name_suffix,party,state,status,district,ethnicity,race,gender,education,occupation,Office,email_official,email_other,email_campaign,Bio,date_of_birth,date_of_death,Image,website_campaign,website_official,website_personal,address_capitol,phone_capitol,fax_capitol,address_district,phone_district,fax_district,contact_form_url,address_campaign,phone_campaign,date_assumed_office,appointed_by,appointed_data,confirmed_date,term_end_data,congress_year,twitter_official,twitter_personal,twitter_campaign,youtube_official,youtube_personal,youtube_campaign,instagram_official,instagram_personal,instagram_campaign,facebook_official,facebook_personal,facebook_campaign,linkedin,rumble,gab,RSS,thomas ID,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,google_entity_id,Ballotpedia URL,propublica URL,Ballotpedia Office ID
,,H8CO02160,,,ocd-division/country:us/state:co/cd:2,,,Joe Neguse,Joe,,Neguse,,,,Democratic Party,CO,Incumbent,Colorado District 2,,,Male,,,U.S. House Colorado District 2,,,,,1984-05-13,,,,https://neguse.house.gov,,1419 Longworth House Office Building,202-225-2161,,,,,,,,,,,,,,https://www.twitter.com/RepJoeNeguse,,,,,,,,,,,,,,,,,,,412761,151075,,,,,/g/11gnsnch0m,,https://api.propublica.org/congress/v1/members/N000191.json,
,,H0TX22302,,,ocd-division/country:us/state:tx/cd:22,,,Troy Nehls,Troy,,Nehls,,,,Republican Party,TX,Incumbent,Texas District 22,,,Male,,,U.S. House Texas District 22,,,,,1968-04-07,,,,https://nehls.house.gov,,1104 Longworth House Office Building,202-225-5951,,,,,,,,,,,,,,https://www.twitter.com/RepTroyNehls,,,,,,,,,,,,,,,,,,,456848,188334,,,,,/g/11c580_xf2,,https://api.propublica.org/congress/v1/members/N000026.json,
,,H4WA04104,,,ocd-division/country:us/state:wa/cd:4,,,Dan Newhouse,Dan,,Newhouse,,,,Republican Party,WA,Incumbent,Washington District 4,,,Male,,,U.S. House Washington District 4,,,,,1955-07-10,,,,https://newhouse.house.gov,,504 Cannon House Office Building,202-225-5816,,,,,,,,,,,,,,https://www.twitter.com/RepNewhouse,,,,,,,,,https://www.facebook.com/RepNewhouse,,,,,,,,,78315,412660,51522,,,21556,,/m/0_s0bn3,,https://api.propublica.org/congress/v1/members/N000189.json,
,,H8IL03102,,,ocd-division/country:us/state:il/cd:3,,,Marie Newman,Marie,,Newman,,,,Democratic Party,IL,Incumbent,Illinois District 3,,,Female,,,U.S. House Illinois District 3,,,,,1964-04-13,,,,https://newman.house.gov,,1022 Longworth House Office Building,202-225-5701,,,,,,,,,,,,,,https://www.twitter.com/RepMarieNewman,,,,,,,,,,,,,,,,,,,456819,,,,,,/g/11f4yffn3m,,https://api.propublica.org/congress/v1/members/N000192.json,
,,H4NJ01084,,,ocd-division/country:us/state:nj/cd:1,,,Donald W. Norcross,Donald,W.,Norcross,,,,Democratic Party,NJ,Incumbent,New Jersey District 1,,,Male,,,U.S. House New Jersey District 1,,,,,1958-12-13,,,,https://norcross.house.gov,,2427 Rayburn House Office Building,202-225-6501,,,,,,,,,,,,,,https://www.twitter.com/DonaldNorcross,,,,,,,,,https://www.facebook.com/DonaldNorcrossNJ,,,,,,https://norcross.house.gov/rss.xml,,,76311,412606,116277,,,21536,,/m/09g8b1_,,https://api.propublica.org/congress/v1/members/N000188.json,
,,H8SC05158,,,ocd-division/country:us/state:sc/cd:5,,,Ralph Norman,Ralph,,Norman,,,,Republican Party,SC,Incumbent,South Carolina District 5,,,Male,,,U.S. House South Carolina District 5,,,,,1953-06-20,,,,https://norman.house.gov,,569 Cannon House Office Building,202-225-5501,,,,,,,,,,,,,,https://www.twitter.com/RepRalphNorman,,,,,,,,,https://www.facebook.com/RepRalphNorman,,,,,,,,,61996,412738,47930,,,21753,,/m/0f9kbx,,https://api.propublica.org/congress/v1/members/N000190.json,
,,,,,ocd-division/country:us/state:dc/cd:79,,,Eleanor Holmes Norton,Eleanor,Holmes,Norton,,,,Democratic Party,DC,Incumbent,District of Columbia At-Large District,,,Female,,,U.S. House District of Columbia At-Large District,,,,,1937-06-13,,,,https://norton.house.gov,,,,,,,,,,,,,,,,,https://www.twitter.com/EleanorNorton,,,https://www.youtube.com/c/EleanorHNorton,,,,,,https://www.facebook.com/CongresswomanNorton,,,,,,https://norton.house.gov/rss.xml,,,882,400295,775,,,,,/m/01s_vp,,https://api.propublica.org/congress/v1/members/N000147.json,
,,H8CA20059,,,ocd-division/country:us/state:ca/cd:22,,,Devin Nunes,Devin,,Nunes,,,,Republican Party,CA,Out of Office,California District 22,,,Male,,,U.S. House California District 22,,,,,1973-10-01,,,,https://nunes.house.gov,,1013 Longworth House Office Building,202-225-2523,,,,,,,,,,,,,,https://www.twitter.com/RepDevinNunes,,,https://www.youtube.com/c/RepDevinNunes,,,,,,,,,,,,,,,1003553,400297,16725,,,20307,,/m/024tds,,https://api.propublica.org/congress/v1/members/N000181.json,
,,H6AZ01199,,,ocd-division/country:us/state:az/cd:1,,,Tom O'Halleran,Tom,,O'Halleran,,,,Democratic Party,AZ,Incumbent,Arizona District 1,,,Male,,,U.S. House Arizona District 1,,,,,1946-01-24,,,,https://ohalleran.house.gov,,318 Cannon House Office Building,202-225-3361,,,,,,,,,,,,,,https://www.twitter.com/repohalleran,,,,,,,,,https://www.facebook.com/repohalleran,,,,,,https://ohalleran.house.gov/rss.xml,,,104523,412682,28499,,,21739,,/m/02z4x12,,https://api.propublica.org/congress/v1/members/O000171.json,
,,H0CA08135,,,ocd-division/country:us/state:ca/cd:8,,,Jay Obernolte,Jay,,Obernolte,,,,Republican Party,CA,Incumbent,California District 8,,,Male,,,U.S. House California District 8,,,,,1970-08-18,,,,https://obernolte.house.gov,,1029 Longworth House Office Building,202-225-5861,,,,,,,,,,,,,,https://www.twitter.com/JayObernolte,,,,,,,,,,,,,,,,,,,456801,,,,,,/m/02hpvtf,,https://api.propublica.org/congress/v1/members/O000019.json,
,,H8NY15148,,,ocd-division/country:us/state:ny/cd:14,,,Alexandria Ocasio-Cortez,Alexandria,,Ocasio-Cortez,,,,Democratic Party,NY,Incumbent,New York District 14,,,Female,,,U.S. House New York District 14,,,,,1989-10-13,,,,https://ocasio-cortez.house.gov,,216 Cannon House Office Building,202-225-3965,,,,,,,,,,,,,,https://www.twitter.com/RepAOC,,,,,,,,,,,,,,,,,,,412804,180416,,,,,/g/11f6y3nqg6,,https://api.propublica.org/congress/v1/members/O000172.json,
,,H8MN05239,,,ocd-division/country:us/state:mn/cd:5,,,Ilhan Omar,Ilhan,,Omar,,,,Democratic Party,MN,Incumbent,Minnesota District 5,,,Female,,,U.S. House Minnesota District 5,,,,,1981-10-04,,,,https://omar.house.gov,,1730 Longworth House Office Building,202-225-4755,,,,,,,,,,,,,,https://www.twitter.com/Ilhan,,,,,,,,,,,,,,,,,,,412791,171628,,,,,/g/11c4wx5dm0,,https://api.propublica.org/congress/v1/members/O000173.json,
,,H0UT04076,,,ocd-division/country:us/state:ut/cd:4,,,Burgess Owens,Burgess,,Owens,,,,Republican Party,UT,Incumbent,Utah District 4,,,Male,,,U.S. House Utah District 4,,,,,1951-08-02,,,,https://owens.house.gov,,1039 Longworth House Office Building,202-225-3011,,,,,,,,,,,,,,https://www.twitter.com/RepBurgessOwens,,,,,,,,,,,,,,,,,,,456852,,,,,,/m/0286z2f,,https://api.propublica.org/congress/v1/members/O000086.json,
,,H0MS04120,,,ocd-division/country:us/state:ms/cd:4,,,Steven Palazzo,Steven,,Palazzo,,,,Republican Party,MS,Incumbent,Mississippi District 4,,,Male,,,U.S. House Mississippi District 4,,,,,1970-02-21,,,,https://palazzo.house.gov,,2349 Rayburn House Office Building,202-225-5772,,,,,,,,,,,,,,https://www.twitter.com/CongPalazzo,,,https://www.youtube.com/c/CongressmanPalazzo,,,,,,https://www.facebook.com/stevenpalazzo,,,,,,,,,61886,412443,69521,,,21148,,/m/0c3y_s5,,https://api.propublica.org/congress/v1/members/P000601.json,
,,H8NJ03073,,,ocd-division/country:us/state:nj/cd:6,,,Frank Pallone,Frank,,Pallone,,,,Democratic Party,NJ,Incumbent,New Jersey District 6,,,Male,,,U.S. House New Jersey District 6,,,,,1951-10-30,,,,https://pallone.house.gov,,2107 Rayburn House Office Building,202-225-4671,,,,,,,,,,,,,,https://www.twitter.com/FrankPallone,,,https://www.youtube.com/c/repfrankpallone,,,,,,https://www.facebook.com/repfrankpallone,,,,,,https://pallone.house.gov/rss.xml,,,6107,400308,26951,,,15454,,/m/0g6t5w,,https://api.propublica.org/congress/v1/members/P000034.json,
,,H4AL06098,,,ocd-division/country:us/state:al/cd:6,,,Gary Palmer,Gary,,Palmer,,,,Republican Party,AL,Incumbent,Alabama District 6,,,Male,,,U.S. House Alabama District 6,,,,,1954-05-14,,,,https://palmer.house.gov,,170 Cannon House Office Building,202-225-4921,,,,,,,,,,,,,,https://www.twitter.com/USRepGaryPalmer,,,,,,,,,https://www.facebook.com/CongressmanGaryPalmer,,,,,,,,,76094,412608,146274,,,21500,,/m/0115nklq,,https://api.propublica.org/congress/v1/members/P000609.json,
,,H6CA20152,,,ocd-division/country:us/state:ca/cd:20,,,Jimmy Panetta,Jimmy,,Panetta,,,,Democratic Party,CA,Incumbent,California District 20,,,Male,,,U.S. House California District 20,,,,,1969-10-01,,,,https://panetta.house.gov,,406 Cannon House Office Building,202-225-2861,,,,,,,,,,,,,,https://www.twitter.com/RepJimmyPanetta,,,,,,,,,https://www.facebook.com/RepJimmyPanetta,,,,,,https://panetta.house.gov/rss.xml,,,104727,412685,169078,,,21740,,/m/0pyy9y4,,https://api.propublica.org/congress/v1/members/P000613.json,
,,H8NH01210,,,ocd-division/country:us/state:nh/cd:1,,,Chris Pappas,Chris,,Pappas,,,,Democratic Party,NH,Incumbent,New Hampshire District 1,,,Male,,,U.S. House New Hampshire District 1,,,,,1980-06-04,,,,https://pappas.house.gov,,319 Cannon House Office Building,202-225-5456,,,,,,,,,,,,,,https://www.twitter.com/RepChrisPappas,,,,,,,,,,,,,,,,,,,412795,42635,,,,,/m/0nd3t8z,,https://api.propublica.org/congress/v1/members/P000614.json,
,,H6NJ08118,,,ocd-division/country:us/state:nj/cd:9,,,"Bill Pascrell, Jr.",Bill,,Pascrell,,,Jr.,Democratic Party,NJ,Incumbent,New Jersey District 9,,,Male,,,U.S. House New Jersey District 9,,,,,1937-01-25,,,,https://pascrell.house.gov,,2409 Rayburn House Office Building,202-225-5751,,,,,,,,,,,,,,https://www.twitter.com/BillPascrell,,,https://www.youtube.com/c/RepPascrell,,,,,,https://www.facebook.com/pascrell,,,,,,,,,45543,400309,478,,,29741,,/m/03txs_,,https://api.propublica.org/congress/v1/members/P000096.json,
,,H2NJ10154,,,ocd-division/country:us/state:nj/cd:10,,,"Donald M. Payne, Jr.",Donald,M.,Payne,,,Jr.,Democratic Party,NJ,Incumbent,New Jersey District 10,,,Male,,,U.S. House New Jersey District 10,,,,,1958-12-17,,,,https://payne.house.gov,,106 Cannon House Office Building,202-225-3436,,,,,,,,,,,,,,https://www.twitter.com/RepDonaldPayne,,,,,,,,,https://www.facebook.com/DonaldPayneJr,,,,,,https://payne.house.gov/rss.xml,,,65639,412506,90668,,,31103,,/m/0jwr2v8,,https://api.propublica.org/congress/v1/members/P000604.json,
,,H8CA05035,,,ocd-division/country:us/state:ca/cd:12,,,Nancy Pelosi,Nancy,,Pelosi,,,,Democratic Party,CA,Incumbent,California District 12,,,Female,,,U.S. House California District 12,,,,,1940-03-26,,,,https://pelosi.house.gov,,1236 Longworth House Office Building,202-225-4965,,,,,,,,,,,,,,https://www.twitter.com/SpeakerPelosi,,,https://www.youtube.com/c/nancypelosi,,,,,,https://www.facebook.com/NancyPelosi,,,,,,https://pelosi.house.gov/rss.xml,,,6153,400314,26732,,,15448,,/m/012v1t,,https://api.propublica.org/congress/v1/members/P000197.json,
,,H8IN06129,,,ocd-division/country:us/state:in/cd:6,,,Greg Pence,Greg,,Pence,,,,Republican Party,IN,Incumbent,Indiana District 6,,,Male,,,U.S. House Indiana District 6,,,,,1956-11-14,,,,https://pence.house.gov,,211 Cannon House Office Building,202-225-3021,,,,,,,,,,,,,,https://www.twitter.com/RepGregPence,,,,,,,,,,,,,,,,,,,412778,177876,,,,,/g/11gh5qt6_p,,https://api.propublica.org/congress/v1/members/P000615.json,
,,H6CO07023,,,ocd-division/country:us/state:co/cd:7,,,Ed Perlmutter,Ed,,Perlmutter,,,,Democratic Party,CO,Incumbent,Colorado District 7,,,Male,,,U.S. House Colorado District 7,,,,,1953-05-01,,,,https://perlmutter.house.gov,,1226 Longworth House Office Building,202-225-2645,,,,,,,,,,,,,,https://www.twitter.com/RepPerlmutter,,,https://www.youtube.com/c/RepPerlmutter,,,,,,https://www.facebook.com/RepPerlmutter,,,,,,,,,1021382,412192,2653,,,20705,,/m/07n9ns,,https://api.propublica.org/congress/v1/members/P000593.json,
,,H2PA04135,,,ocd-division/country:us/state:pa/cd:10,,,Scott Perry,Scott,,Perry,,,,Republican Party,PA,Incumbent,Pennsylvania District 10,,,Male,,,U.S. House Pennsylvania District 10,,,,,1962-05-27,,,,https://perry.house.gov,,2160 Rayburn House Office Building,202-225-5836,,,,,,,,,,,,,,https://www.twitter.com/RepScottPerry,,,https://www.youtube.com/c/RepScottPerry,,,,,,https://www.facebook.com/repscottperry,,,,,,,,,79873,412569,59980,,,21356,,/m/04mwt6y,,https://api.propublica.org/congress/v1/members/P000605.json,
,,H2CA52089,,,ocd-division/country:us/state:ca/cd:52,,,Scott Peters,Scott,,Peters,,,,Democratic Party,CA,Incumbent,California District 52,,,Male,,,U.S. House California District 52,,,,,1958-06-17,,,,https://scottpeters.house.gov,,1201 Longworth House Office Building,202-225-0508,,,,,,,,,,,,,,https://www.twitter.com/RepScottPeters,,,,,,,,,https://www.facebook.com/RepScottPeters,,,,,,https://scottpeters.house.gov/rss.xml,,,79661,412523,70351,,,21315,,/m/02rymxd,,https://api.propublica.org/congress/v1/members/P000608.json,
,,H0TX11230,,,ocd-division/country:us/state:tx/cd:11,,,August Pfluger,August,,Pfluger,,,,Republican Party,TX,Incumbent,Texas District 11,,,Male,,,U.S. House Texas District 11,,,,,1978-12-28,,,,https://pfluger.house.gov,,1531 Longworth House Office Building,202-225-3605,,,,,,,,,,,,,,https://www.twitter.com/RepPfluger,,,,,,,,,,,,,,,,,,,456846,,,,,,/g/11f3szpd4x,,https://api.propublica.org/congress/v1/members/P000048.json,
,,H8MN03143,,,ocd-division/country:us/state:mn/cd:3,,,Dean Phillips,Dean,,Phillips,,,,Democratic Party,MN,Incumbent,Minnesota District 3,,,Male,,,U.S. House Minnesota District 3,,,,,1969-01-20,,,,https://phillips.house.gov,,2452 Rayburn House Office Building,202-225-2871,,,,,,,,,,,,,,https://www.twitter.com/RepDeanPhillips,,,,,,,,,,,,,,,,,,,412790,181357,,,,,/g/11fg48_c9t,,https://api.propublica.org/congress/v1/members/P000616.json,
,,H8ME01120,,,ocd-division/country:us/state:me/cd:1,,,Chellie Pingree,Chellie,,Pingree,,,,Democratic Party,ME,Incumbent,Maine District 1,,,Female,,,U.S. House Maine District 1,,,,,1955-04-02,,,,https://pingree.house.gov,,2162 Rayburn House Office Building,202-225-6116,,,,,,,,,,,,,,https://www.twitter.com/ChelliePingree,,,https://www.youtube.com/c/congresswomanpingree,,,,,,https://www.facebook.com/ChelliePingree,,,,,,,,,1002167,412307,6586,,,20920,,/m/05gflq,,https://api.propublica.org/congress/v1/members/P000597.json,
,,,,,ocd-division/country:us/state:vi/cd:79,,,Stacey Plaskett,Stacey,,Plaskett,,,,Democratic Party,VI,Incumbent,Virgin Islands At-Large District,,,Female,,,U.S. House Virgin Islands At-Large District,,,,,1966-05-13,,,,https://plaskett.house.gov,,,,,,,,,,,,,,,,,https://www.twitter.com/staceyplaskett,,,,,,,,,https://www.facebook.com/repstaceyplaskett,,,,,,,,,79090,412659,155929,,,,,/m/012844_c,,https://api.propublica.org/congress/v1/members/P000610.json,
,,H2WI02124,,,ocd-division/country:us/state:wi/cd:2,,,Mark Pocan,Mark,,Pocan,,,,Democratic Party,WI,Incumbent,Wisconsin District 2,,,Male,,,U.S. House Wisconsin District 2,,,,,1964-08-14,,,,https://pocan.house.gov,,1727 Longworth House Office Building,202-225-2906,,,,,,,,,,,,,,https://www.twitter.com/RepMarkPocan,,,https://www.youtube.com/c/repmarkpocan,,,,,,https://www.facebook.com/repmarkpocan,,,,,,https://pocan.house.gov/rss.xml,,,79688,412585,26238,,,21370,,/m/0gyhpz,,https://api.propublica.org/congress/v1/members/P000607.json,
,,H8CA45130,,,ocd-division/country:us/state:ca/cd:45,,,Katie Porter,Katie,,Porter,,,,Democratic Party,CA,Incumbent,California District 45,,,Female,,,U.S. House California District 45,,,,,1974-01-03,,,,https://porter.house.gov,,1117 Longworth House Office Building,202-225-5611,,,,,,,,,,,,,,https://www.twitter.com/RepKatiePorter,,,,,,,,,,,,,,,,,,,412758,179393,,,,,/g/11gxfcsxrs,,https://api.propublica.org/congress/v1/members/P000618.json,
,,H8FL15107,,,ocd-division/country:us/state:fl/cd:8,,,Bill Posey,Bill,,Posey,,,,Republican Party,FL,Incumbent,Florida District 8,,,Male,,,U.S. House Florida District 8,,,,,1947-12-18,,,,https://posey.house.gov,,2150 Rayburn House Office Building,202-225-3671,,,,,,,,,,,,,,https://www.twitter.com/CongBillPosey,,,https://www.youtube.com/c/CongressmanPosey,,,,,,https://www.facebook.com/bill.posey15,,,,,,https://posey.house.gov/news/rss.aspx?DocumentTypeID=1487,,,88959,412309,24280,,,20909,,/m/0281vxy,,https://api.propublica.org/congress/v1/members/P000599.json,
,,H8MA07032,,,ocd-division/country:us/state:ma/cd:7,,,Ayanna Pressley,Ayanna,,Pressley,,,,Democratic Party,MA,Incumbent,Massachusetts District 7,,,Female,,,U.S. House Massachusetts District 7,,,,,1974-02-03,,,,https://pressley.house.gov,,1108 Longworth House Office Building,202-225-5111,,,,,,,,,,,,,,https://www.twitter.com/RepPressley,,,,,,,,,,,,,,,,,,,412782,122700,,,,,/m/0bmh9vc,,https://api.propublica.org/congress/v1/members/P000617.json,
,,H6NC04037,,,ocd-division/country:us/state:nc/cd:4,,,David E. Price,David,E.,Price,,,,Democratic Party,NC,Incumbent,North Carolina District 4,,,Male,,,U.S. House North Carolina District 4,,,,,1940-08-17,,,,https://price.house.gov,,2108 Rayburn House Office Building,202-225-1784,,,,,,,,,,,,,,https://www.twitter.com/RepDavidEPrice,,,https://www.youtube.com/c/RepDavidPrice,,,,,,https://www.facebook.com/RepDavidEPrice,,,,,,https://price.house.gov/rss.xml,,,6748,400326,119,,,15438,,/m/034dxn,,https://api.propublica.org/congress/v1/members/P000523.json,
,,H0IL05096,,,ocd-division/country:us/state:il/cd:5,,,Mike Quigley,Mike,,Quigley,,,,Democratic Party,IL,Incumbent,Illinois District 5,,,Male,,,U.S. House Illinois District 5,,,,,1958-10-17,,,,https://quigley.house.gov,,2078 Rayburn House Office Building,202-225-4061,,,,,,,,,,,,,,https://www.twitter.com/RepMikeQuigley,,,https://www.youtube.com/c/RepMikeQuigley,,,,,,https://www.facebook.com/repmikequigley,,,,,,https://quigley.house.gov/rss.xml,,,9263344,412331,83310,,,20954,,/m/0fccwh,,https://api.propublica.org/congress/v1/members/Q000023.json,
,,,,,ocd-division/country:us/state:as/cd:79,,,Amata Coleman Radewagen,Amata,Coleman,Radewagen,,,,Republican Party,AS,Incumbent,American Samoa At-Large District,,,Female,,,U.S. House American Samoa At-Large District,,,,,1947-12-29,,,,https://radewagen.house.gov,,,,,,,,,,,,,,,,,https://www.twitter.com/RepAmata,,,,,,,,,https://www.facebook.com/aumuaamata,,,,,,https://radewagen.house.gov/rss.xml,,,5188,412664,128380,,,,,/m/012964p3,,https://api.propublica.org/congress/v1/members/R000600.json,
,,H6MD08457,,,ocd-division/country:us/state:md/cd:8,,,Jamie Raskin,Jamie,,Raskin,,,,Democratic Party,MD,Incumbent,Maryland District 8,,,Male,,,U.S. House Maryland District 8,,,,,1962-12-13,,,,https://raskin.house.gov,,2242 Rayburn House Office Building,202-225-5341,,,,,,,,,,,,,,https://www.twitter.com/repraskin,,,,,,,,,https://www.facebook.com/repraskin,,,,,,https://raskin.house.gov/rss.xml,,,12924,412708,65904,,,21741,,/m/0c13wm,,https://api.propublica.org/congress/v1/members/R000606.json,
,,H0NY29054,,,ocd-division/country:us/state:ny/cd:23,,,Tom Reed,Tom,,Reed,,,,Republican Party,NY,Out of Office,New York District 23,,,Male,,,U.S. House New York District 23,,,,,1971-11-18,,,,https://reed.house.gov,,1203 Longworth House Office Building,202-225-3161,,,,,,,,,,,,,,https://www.twitter.com/RepTomReed,,,https://www.youtube.com/c/CongressmanTomReed,,,,,,https://www.facebook.com/RepTomReed,,,,,,,,,623468,412393,127046,,,21101,,/m/07kf86m,,https://api.propublica.org/congress/v1/members/R000585.json,
,,H8PA18199,,,ocd-division/country:us/state:pa/cd:14,,,Guy Reschenthaler,Guy,,Reschenthaler,,,,Republican Party,PA,Incumbent,Pennsylvania District 14,,,Male,,,U.S. House Pennsylvania District 14,,,,,1983-04-17,,,,https://reschenthaler.house.gov,,409 Cannon House Office Building,202-225-2065,,,,,,,,,,,,,,https://www.twitter.com/GReschenthaler,,,,,,,,,,,,,,,,,,,412813,166004,,,,,/g/11bwn3bsvm,,https://api.propublica.org/congress/v1/members/R000610.json,
,,H4NY04075,,,ocd-division/country:us/state:ny/cd:4,,,Kathleen Rice,Kathleen,,Rice,,,,Democratic Party,NY,Incumbent,New York District 4,,,Female,,,U.S. House New York District 4,,,,,1965-02-15,,,,https://kathleenrice.house.gov,,2435 Rayburn House Office Building,202-225-5516,,,,,,,,,,,,,,https://www.twitter.com/RepKathleenRice,,,,,,,,,https://www.facebook.com/RepKathleenRice,,,,,,,,,76332,412647,127653,,,21540,,/m/08z1cf,,https://api.propublica.org/congress/v1/members/R000602.json,
,,H2SC07066,,,ocd-division/country:us/state:sc/cd:7,,,Tom Rice,Tom,,Rice,,,,Republican Party,SC,Incumbent,South Carolina District 7,,,Male,,,U.S. House South Carolina District 7,,,,,1957-08-04,,,,https://rice.house.gov,,460 Cannon House Office Building,202-225-9895,,,,,,,,,,,,,,https://www.twitter.com/RepTomRice,,,https://www.youtube.com/c/RepTomRice,,,,,,https://www.facebook.com/reptomrice,,,,,,,,,79473,412572,132382,,,21359,,/m/03wg1mb,,https://api.propublica.org/congress/v1/members/R000597.json,
,,H8LA02054,,,ocd-division/country:us/state:la/cd:2,,,Cedric Richmond,Cedric,,Richmond,,,,Democratic Party,LA,Out of Office,Louisiana District 2,,,Male,,,U.S. House Louisiana District 2,,,,,1973-09-13,,,,https://richmond.house.gov,,506 Cannon House Office Building,202-225-6636,,,,,,,,,,,,,,https://www.twitter.com/RepRichmond,,,https://www.youtube.com/c/RepCedricRichmond,,,,,,https://www.facebook.com/RepRichmond,,,,,,,,,62391,412432,35384,,,21137,,/m/0bbw8s3,,https://api.propublica.org/congress/v1/members/R000588.json,
,,H2AL03032,,,ocd-division/country:us/state:al/cd:3,,,Mike D. Rogers,Mike,D.,Rogers,,,,Republican Party,AL,Incumbent,Alabama District 3,,,Male,,,U.S. House Alabama District 3,,,,,1958-07-16,,,,https://mikerogers.house.gov,,2469 Rayburn House Office Building,202-225-3261,,,,,,,,,,,,,,https://www.twitter.com/RepMikeRogersAL,,,https://www.youtube.com/c/MikeRogersAL03,,,,,,https://www.facebook.com/CongressmanMikeDRogers,,,,,,,,,1014740,400341,5705,,,20301,,/m/024n_s,,https://api.propublica.org/congress/v1/members/R000575.json,
,,H0KY05015,,,ocd-division/country:us/state:ky/cd:5,,,Harold Rogers,Harold,,Rogers,,,,Republican Party,KY,Incumbent,Kentucky District 5,,,Male,,,U.S. House Kentucky District 5,,,,,1937-12-31,,,,https://halrogers.house.gov,,2406 Rayburn House Office Building,202-225-4601,,,,,,,,,,,,,,https://www.twitter.com/RepHalRogers,,,https://www.youtube.com/c/RepHalRogers,,,,,,https://www.facebook.com/CongressmanHalRogers,,,,,,,,,6739,400340,26875,,,14854,,/m/025jnx,,https://api.propublica.org/congress/v1/members/R000395.json,
,,H8TN06094,,,ocd-division/country:us/state:tn/cd:6,,,John Rose,John,,Rose,,,,Republican Party,TN,Incumbent,Tennessee District 6,,,Male,,,U.S. House Tennessee District 6,,,,,1965-02-23,,,,https://johnrose.house.gov,,1124 Longworth House Office Building,202-225-4231,,,,,,,,,,,,,,https://www.twitter.com/RepJohnRose,,,,,,,,,,,,,,,,,,,412818,180452,,,,,/g/11g8xhg1mz,,https://api.propublica.org/congress/v1/members/R000612.json,
,,H4MT00050,,,ocd-division/country:us/state:mt/cd:1,,,Matt Rosendale,Matt,,Rosendale,,,,Republican Party,MT,Incumbent,Montana At-Large District,,,Male,,,U.S. House Montana At-Large District,,,,,1960-07-07,,,,https://rosendale.house.gov,,1037 Longworth House Office Building,202-225-3211,,,,,,,,,,,,,,https://www.twitter.com/RepRosendale,,,,,,,,,,,,,,,,,,,456830,120815,,,,,/m/0j260rd,,https://api.propublica.org/congress/v1/members/R000103.json,
,,H0NC02125,,,ocd-division/country:us/state:nc/cd:2,,,Deborah Ross,Deborah,,Ross,,,,Democratic Party,NC,Incumbent,North Carolina District 2,,,Female,,,U.S. House North Carolina District 2,,,,,1963-06-20,,,,https://ross.house.gov,,1208 Longworth House Office Building,202-225-3032,,,,,,,,,,,,,,https://www.twitter.com/RepDeborahRoss,,,,,,,,,,,,,,,,,,,456831,,,,,,/m/02b3x2,,https://api.propublica.org/congress/v1/members/R000305.json,
,,H2NC07096,,,ocd-division/country:us/state:nc/cd:7,,,David Rouzer,David,,Rouzer,,,,Republican Party,NC,Incumbent,North Carolina District 7,,,Male,,,U.S. House North Carolina District 7,,,,,1972-02-16,,,,https://rouzer.house.gov,,2333 Rayburn House Office Building,202-225-2731,,,,,,,,,,,,,,https://www.twitter.com/RepDavidRouzer,,,,,,,,,https://www.facebook.com/RepRouzer,,,,,,,,,79710,412641,102964,,,21544,,/m/0jt1s3l,,https://api.propublica.org/congress/v1/members/R000603.json,
,,H8TX21307,,,ocd-division/country:us/state:tx/cd:21,,,Chip Roy,Chip,,Roy,,,,Republican Party,TX,Incumbent,Texas District 21,,,Male,,,U.S. House Texas District 21,,,,,1972-08-07,,,,https://roy.house.gov,,1005 Longworth House Office Building,202-225-4236,,,,,,,,,,,,,,https://www.twitter.com/RepChipRoy,,,,,,,,,,,,,,,,,,,412826,177319,,,,,/g/11fghyq4y1,,https://api.propublica.org/congress/v1/members/R000614.json,
,,H2CA33048,,,ocd-division/country:us/state:ca/cd:40,,,Lucille Roybal-Allard,Lucille,,Roybal-Allard,,,,Democratic Party,CA,Incumbent,California District 40,,,Female,,,U.S. House California District 40,,,,,1941-06-12,,,,https://roybal-allard.house.gov,,2083 Rayburn House Office Building,202-225-1766,,,,,,,,,,,,,,https://www.twitter.com/RepRoybalAllard,,,https://www.youtube.com/c/RepRoybalAllard,,,,,,https://www.facebook.com/RepRoybalAllard,,,,,,https://roybal-allard.house.gov/news/rss.aspx,,,26136,400347,26766,,,29317,,/m/024txf,,https://api.propublica.org/congress/v1/members/R000486.json,
